budget,genres,popularity,production_companies,revenue,runtime,title,vote_average,vote_count,release_year,release_month,adj_revenue,adj_budget
60000000,"['Animation', 'Comedy', 'Family', 'Adventure']",22.051,"['20th Century Fox', 'Davis Entertainment', 'Dune Entertainment', 'Major Studio Partners', 'Ingenious Media', '20th Century Fox Animation']",141702264.0,82.0,Garfield: A Tail of Two Kitties,5.5,1548.0,2006,6,188464011,79800000
10000000,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",10.163,['Miramax'],17297244.0,96.0,The Matador,6.3,300.0,2005,12,23697224,13700000
3500000,"['Drama', 'Crime']",13.545,['New Line Cinema'],27900000.0,97.0,Menace II Society,7.5,459.0,1993,5,51894000,6510000
40000000,"['Comedy', 'Romance']",14.001,"['Avery Pix', 'New Line Cinema', 'Tapestry Films']",285176741.0,119.0,Wedding Crashers,6.5,3301.0,2005,7,390692135,54800000
6000000,"['Drama', 'Horror', 'Thriller']",17.375,"['TriStar Pictures', 'Propaganda Films', 'PolyGram Filmed Entertainment']",25792310.0,100.0,Candyman,6.5,876.0,1992,10,49263312,11460000
50000000,"['Comedy', 'Family']",12.962,"['RV Camping Productions Ltd.', 'Columbia Pictures', 'Relativity Media', 'Intermedia Films', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'Red Wagon Entertainment']",87528173.0,99.0,RV,5.8,1218.0,2006,4,116412470,66500000
23000000,['Horror'],41.477,"['Hard Eight Pictures', 'New Line Cinema', 'Zide-Perry Productions']",112880294.0,98.0,Final Destination,6.5,3806.0,2000,3,176093258,35880000
78000000,"['Crime', 'Thriller', 'Mystery', 'Horror']",4.876,"['Universal Pictures', 'Metro-Goldwyn-Mayer', 'Dino De Laurentiis Company', 'Mikona Productions GmbH & Co. KG', 'Pan Productions', 'Scott Free Productions']",209196298.0,124.0,Red Dragon,7.0,2922.0,2002,9,311702484,116220000
80000000,"['Comedy', 'Crime']",12.377,"['Spring Creek Productions', 'Tribeca Productions', 'Baltimore Pictures', 'Warner Bros. Pictures']",176885658.0,103.0,Analyze This,6.4,1262.0,1999,5,284785909,128800000
6500000,"['Horror', 'Drama', 'Thriller']",31.259,"['Wild Bunch', 'TCB Films', 'Cin??Cin??ma', 'Canal+ Horizons', 'Eskwad', 'Canal+']",1100000.0,99.0,Martyrs,7.3,1652.0,2008,3,1375000,8125000
35000000,"['Comedy', 'Romance']",13.828,"['Close Call Films', 'Miramax', 'View Askew Productions', 'Beverly Detroit']",36098382.0,102.0,Jersey Girl,6.0,729.0,2004,3,51259702,49700000
150000000,"['Adventure', 'Fantasy', 'Action']",19.953,"['Walt Disney Pictures', 'Jerry Bruckheimer Films']",335154643.0,116.0,Prince of Persia: The Sands of Time,6.2,5258.0,2010,5,412240210,184500000
40000000,"['Horror', 'Thriller', 'Crime']",12.708,"['Filmyard Underwaterdeco', 'Milagro Films', 'Franchise Pictures', 'DoRo Fiction Film', 'Signature Pictures', 'ApolloMedia Distribution', 'The Carousel Picture Company', 'Film Fund Luxembourg']",18902015.0,101.0,FearDotCom,3.7,254.0,2002,9,28164002,59600000
49000000,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']",8.948,"['Silver Pictures', '20th Century Fox']",20423389.0,104.0,The Adventures of Ford Fairlane,6.1,140.0,1990,11,41867947,100449999
16000000,"['Action', 'Science Fiction', 'Crime']",13.747,"['Universal Pictures', 'Renaissance Pictures']",48878502.0,96.0,Darkman,6.4,848.0,1990,8,100200929,32799999
20000000,['Comedy'],15.130999999999998,"['Artisan Entertainment', 'Motion Picture Corporation of America']",8586376.0,94.0,Boat Trip,5.2,445.0,2002,1,12793700,29800000
30000000,"['Crime', 'Drama', 'Thriller']",11.617,"['Malpaso Productions', 'Warner Bros. Pictures']",135130999.0,138.0,A Perfect World,7.5,1068.0,1993,11,251343658,55800000
20000000,"['Drama', 'Romance']",16.783,"['Zucker Brothers Productions', '20th Century Fox']",50012507.0,103.0,A Walk in the Clouds,7.2,600.0,1995,11,88022012,35200000
80000000,"['Action', 'Adventure', 'Science Fiction']",14.435,"['Paramount', 'Mutual Film Company', ""The Donners' Company"", 'Cobalt Media Group', 'Artists Production Group (APG)']",43935763.0,116.0,Timeline,5.7,737.0,2003,11,64146213,116800000
55000000,['Drama'],13.769,"[""The Donners' Company"", 'Ixtlan', 'Warner Bros. Pictures']",100230832.0,162.0,Any Given Sunday,6.9,1162.0,1999,12,161371639,88550000
55000000,"['Thriller', 'Action']",13.263,"['TriStar Pictures', 'Mandalay Entertainment']",18626419.0,116.0,The Fan,5.9,517.0,1996,8,31851176,94050000
75000000,"['Action', 'Drama', 'War']",23.302,"['Columbia Pictures', 'Revolution Studios', 'Cheyenne Enterprises', 'Michael Lobell Productions']",86468162.0,121.0,Tears of the Sun,6.7,1518.0,2003,7,126243516,109500000
10000000,['Action'],15.655999999999999,"['Warner Bros. Pictures', 'Lee Rich Productions']",47410000.0,96.0,Hard to Kill,5.9,400.0,1990,9,97190499,20500000
6900000,"['Comedy', 'Drama']",13.732999999999999,"['Gramercy Pictures', 'Alphaville Productions']",7993039.0,102.0,Dazed and Confused,7.4,1409.0,1993,9,14867052,12834000
50000000,"['Crime', 'Thriller']",13.347000000000001,"['Malpaso Productions', 'Warner Bros. Pictures']",31794718.0,110.0,Blood Work,6.2,522.0,2002,4,47374129,74500000
80000000,"['Comedy', 'Family', 'Science Fiction']",12.04,"['Walt Disney Pictures', 'Great Oaks Entertainment']",177977226.0,93.0,Flubber,5.6,1731.0,1997,11,297221967,133600000
20000000,"['Comedy', 'Romance']",12.417,"['David Ladd Films', 'Metro-Goldwyn-Mayer']",17432163.0,101.0,A Guy Thing,5.6,203.0,2003,1,25450957,29200000
27000000,"['Comedy', 'Drama', 'Romance']",11.833,"['All Girl Productions', 'Gaylord Productions']",73839240.0,116.0,Divine Secrets of the Ya-Ya Sisterhood,6.2,161.0,2002,7,110020467,40230000
47000000,"['Comedy', 'Drama']",13.673,['Warner Bros. Pictures'],15691192.0,125.0,The Bonfire of the Vanities,5.6,310.0,1990,12,32166943,96349999
18000000,"['Drama', 'Romance']",16.61,['Columbia Pictures'],50083616.0,115.0,Little Women,7.3,844.0,1994,12,90651344,32580000
85000000,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",16.332,"['Oak Productions', 'Columbia Pictures']",137298489.0,130.0,Last Action Hero,6.4,1785.0,1993,6,255375189,158100000
15000000,"['Thriller', 'Action', 'Crime', 'Drama']",27.534000000000002,"['Stone Group Pictures', 'Vision International', 'Columbia Pictures']",30102717.0,110.0,Double Impact,6.0,645.0,1991,7,59302352,29550000
26000000,"['Action', 'Comedy', 'War']",23.241,['20th Century Fox'],181096164.0,84.0,Hot Shots!,6.5,1427.0,1991,7,356759443,51220000
30000000,"['Fantasy', 'Drama', 'Comedy', 'Family']",17.189,"['Universal Pictures', 'Kennedy Miller Productions']",254134910.0,91.0,Babe,6.1,2119.0,1995,7,447277441,52800000
30000000,"['Crime', 'Comedy']",20.214000000000002,"['Regency Enterprises', '20th Century Fox']",173959438.0,98.0,Big Momma's House,5.8,1679.0,2000,5,271376723,46800000
12000000,"['Comedy', 'Romance']",20.561,['Paramount'],56631572.0,97.0,Clueless,7.3,2971.0,1995,7,99671566,21120000
16000000,['Thriller'],8.716000000000001,['Columbia Pictures'],48017402.0,107.0,Single White Female,6.3,383.0,1992,8,91713237,30560000
15000000,"['Animation', 'Science Fiction']",22.653000000000002,"['Bandai Visual', 'Destination Films', 'Toho Company, Ltd.', 'DENTSU Music And Entertainment', 'King Record Co.', 'Sony Pictures Television', 'Studio 4??C', 'Metropolis Project', 'Madhouse', 'Kadokawa Shoten Publishing', 'Tezuka Productions', 'Imagica']",722932.0,108.0,Metropolis,7.0,278.0,2001,5,1098856,22800000
48000000,"['Science Fiction', 'Adventure', 'Comedy', 'Family']",15.419,"['Hollywood Pictures', 'Cinergi Pictures Entertainment', 'Allied Filmmakers', 'Nintendo']",20915465.0,104.0,Super Mario Bros.,4.2,765.0,1993,5,38902764,89280000
10000000,['Comedy'],14.895999999999999,"['Universal Pictures', 'Brillstein-Grey Entertainment', 'Robert Simonds Productions']",41000000.0,92.0,Happy Gilmore,6.6,1822.0,1996,2,70110000,17100000
85000000,"['Action', 'Crime', 'Drama', 'Thriller']",6.584,"['MP Munich Pape Filmproductions', 'Original Film', 'Relativity Media', 'Universal Pictures']",158468292.0,104.0,The Fast and the Furious: Tokyo Drift,6.3,4603.0,2006,3,210762828,113050000
35000000,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",19.042,"['N1 European Film Produktions GmbH & Co. KG', 'Baumgarten Merims Productions', '20th Century Fox']",11560806.0,102.0,The Order,5.0,200.0,2003,5,16878776,51100000
116000000,"['Action', 'Adventure', 'Thriller', 'Drama']",16.038,"['Pacific Western', 'Universal Pictures']",178127760.0,108.0,Dante's Peak,6.1,1215.0,1997,7,297473359,193720000
60000000,"['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']",14.479000000000001,"['Paramount', 'Davis Entertainment', 'Lion Rock Productions', 'Solomon/Hackett Productions', 'DreamWorks Pictures', 'Province of British Columbia Film Incentive BC']",95427515.0,119.0,Paycheck,6.2,1273.0,2003,12,139324171,87600000
57000000,"['Comedy', 'Drama', 'Romance']",11.82,"['Paramount', 'Cruise/Wagner Productions', 'Vinyl Films', 'KMP Film Invest']",52034889.0,123.0,Elizabethtown,6.2,821.0,2005,6,71287797,78090000
44000000,['Thriller'],9.988999999999999,['Columbia Pictures'],22754725.0,118.0,The Juror,5.5,232.0,1996,2,38910579,75240000
50000000,"['Action', 'Thriller']",14.375,['Warner Bros. Pictures'],49000000.0,102.0,On Deadly Ground,4.8,280.0,1994,2,88690000,90500000
45000000,"['Action', 'Crime']",11.401,"['Seagal/Nasso Productions', 'Warner Bros. Pictures']",20350000.0,92.0,The Glimmer Man,5.2,223.0,1996,4,34798500,76950000
50000000,"['Action', 'Crime', 'Drama', 'Thriller']",13.634,"['Regency Enterprises', 'Warner Bros. Pictures']",44547681.0,140.0,The Negotiator,7.0,1386.0,1998,7,73503673,82500000
84000000,"['Mystery', 'Adventure', 'Comedy']",60.563,"['Atlas Entertainment', 'Mosaic Media Group', 'Warner Bros. Pictures']",275650703.0,88.0,Scooby-Doo,6.0,3113.0,2002,6,410719547,125160000
60000000,"['Comedy', 'Family', 'Adventure']",15.88,"['20th Century Fox', '21 Laps Entertainment']",129181830.0,94.0,Cheaper by the Dozen 2,6.1,1550.0,2005,12,176979107,82200000
35000000,"['Horror', 'Mystery', 'Thriller']",34.304,"['Village Roadshow Pictures', 'NPV Entertainment', 'Dark Castle Entertainment', 'Ghost Ship Films Pty. Ltd.', 'Warner Bros. Pictures']",68349884.0,91.0,Ghost Ship,5.8,1587.0,2002,10,101841327,52150000
60000000,"['Action', 'Crime']",20.684,"['De Line Pictures', 'Working Title Films', 'Paramount']",176070171.0,110.0,The Italian Job,6.7,4065.0,2003,5,257062449,87600000
20000000,"['Comedy', 'Drama', 'Family', 'Romance']",22.265,"['Lakeshore Entertainment', 'DreamWorks Pictures']",33889159.0,105.0,She's the Man,6.7,2157.0,2006,3,45072581,26600000
9000000,"['Horror', 'Thriller']",11.9,['Dimension Films'],21510851.0,84.0,Black Christmas,5.0,341.0,2006,12,28609431,11970000
9500000,"['Drama', 'Animation', 'Comedy']",10.644,"['Production Champion', 'Vivi Film', 'Rija Films']",14776760.0,80.0,The Triplets of Belleville,7.4,626.0,2003,11,21574069,13870000
60000000,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",14.13,"['Flyboys Films', 'Electric Entertainment', 'Skydance Media', 'Ingenious Media', 'Metro-Goldwyn-Mayer']",17834865.0,138.0,Flyboys,6.5,575.0,2006,9,23720370,79800000
29000000,"['Thriller', 'Mystery', 'Drama']",10.74,"['Warner Independent Pictures (WIP)', 'Section Eight', 'Mandalay Pictures', 'VIP Medienfonds 3', '2929 Productions', 'Rising Star', 'VIP 2 Medienfonds']",21733230.0,103.0,The Jacket,6.9,1011.0,2005,4,29774525,39730000
6000000,"['Horror', 'Mystery', 'Science Fiction']",15.927999999999999,"['Kadokawa Shoten Publishing', 'Ring 2 Production Group', 'Asmik Ace']",18686644.0,92.0,Ringu 2,5.8,232.0,1999,1,30085496,9660000
13000000,['Drama'],10.388,"['Longfellow Pictures', 'Warner Independent Pictures (WIP)', 'Killer Films', 'Jack and Henry Productions Inc.']",2689799.0,110.0,Infamous,6.6,131.0,2006,11,3577432,17290000
16000000,"['Comedy', 'Drama', 'Romance']",11.822000000000001,"['Fox Searchlight Pictures', 'Michael London Productions', 'Sideways Productions Inc.']",109502303.0,127.0,Sideways,7.1,1104.0,2004,10,155493270,22720000
50000000,"['Drama', 'Crime']",13.015,"['The Linson Company', 'Universal Pictures', 'Signature Pictures', 'Equity Pictures Medienfonds GmbH & Co. KG III', 'Davis Films', 'Millennium Films', 'Nu Image']",49111202.0,121.0,The Black Dahlia,5.7,751.0,2006,9,65317898,66500000
85000000,"['Comedy', 'Fantasy', 'Romance', 'Horror']",30.386999999999997,"['Happy Madison Productions', 'Avery Pix', 'New Line Cinema']",58292295.0,90.0,Little Nicky,5.8,1258.0,2000,10,90935980,132600000
90000000,"['Action', 'Crime', 'Thriller']",26.158,"['Touchstone Pictures', 'Jerry Bruckheimer Films']",237202299.0,118.0,Gone in Sixty Seconds,6.4,3169.0,2000,9,370035586,140400000
38000000,"['Horror', 'Thriller']",13.079,"['Dimension Films', 'The Weinstein Company', 'Distant Horizon', 'Neo Art & Logic']",29907685.0,90.0,Pulse,5.0,335.0,2006,11,39777221,50540000
9000000,"['Comedy', 'Drama']",10.921,['United Artists'],4777465.0,97.0,Igby Goes Down,6.6,192.0,2002,9,7118422,13410000
169000,['Comedy'],12.515999999999998,['Summit Entertainment'],18564702.0,103.0,Keeping Mum,6.7,390.0,2005,2,25433641,231530
50000000,"['Action', 'Adventure', 'Crime', 'Thriller']",12.504000000000001,"['Dino De Laurentiis Company', 'Silver Pictures', 'Evansgideon/Lazar', 'Warner Bros. Pictures', 'Canal+', 'Donner/Shuler-Donner Productions']",30303072.0,132.0,Assassins,6.4,1034.0,1995,6,53333406,88000000
76000000,"['Drama', 'Action', 'Thriller', 'Science Fiction']",18.518,"['Universal Pictures', 'Strike Entertainment', 'Hit & Run Productions']",70595464.0,109.0,Children of Men,7.6,5153.0,2006,9,93891967,101080000
70000000,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",12.389000000000001,"['Legendary Pictures', 'Blinding Edge Pictures', 'Warner Bros. Pictures']",72785169.0,110.0,Lady in the Water,5.5,931.0,2006,7,96804274,93100000
9600000,"['Drama', 'Romance']",9.043,['Lions Gate Films'],4386236.0,144.0,The Lost City,6.2,62.0,2005,3,6009143,13152000
35000000,['Drama'],12.237,"['Participant Media', 'Nick Wechsler Productions', 'Warner Bros. Pictures']",25224242.0,126.0,North Country,7.1,402.0,2005,12,34557211,47950000
67000000,"['Action', 'Adventure', 'Fantasy', 'War']",15.58,"['Dino De Laurentiis Company', 'Quinta Communications', 'Zephyr Films', 'Nimar Studios', 'Ingenious Media']",25303038.0,102.0,The Last Legion,5.6,581.0,2007,4,32640919,86430000
102000000,"['Action', 'Crime', 'Thriller']",15.604000000000001,"['Village Roadshow Pictures', 'Silver Pictures', 'Jonathan Krane Group', 'NPV Entertainment', 'Warner Bros. Pictures']",147080413.0,99.0,Swordfish,6.2,1964.0,2001,7,223562227,155040000
40000000,"['Mystery', 'Thriller', 'Horror', 'Drama']",11.383,"['Alcon Entertainment', 'Saturn Films', 'EFO Films', 'Equity Pictures Medienfonds GmbH & Co. KG III', 'Brightlight Pictures', 'Wicker Man Productions', 'Warner Bros. Pictures', 'Millennium Films', 'Nu Image', 'Redbus Pictures', 'LDMP']",38805380.0,102.0,The Wicker Man,4.3,940.0,2006,8,51611155,53200000
60000000,"['Drama', 'Comedy']",9.945,"['Touchstone Pictures', 'Caravan Pictures']",12069719.0,114.0,Holy Man,5.0,268.0,1998,8,19915036,99000000
32000000,"['Comedy', 'Family']",20.694000000000003,"['20th Century Fox', 'Hughes Entertainment']",79082515.0,102.0,Home Alone 3,5.3,2138.0,1997,12,132067800,53440000
30000000,"['Drama', 'Romance', 'Comedy']",10.280999999999999,"['Fortis Films', '20th Century Fox']",81471882.0,114.0,Hope Floats,6.2,257.0,1998,5,134428605,49500000
72500000,['Comedy'],11.315,"['Relativity Media', 'Columbia Pictures', 'Apatow Productions', 'Mosaic Media Group', 'Sony Pictures', 'GH One', 'High, Wide and Handsome Inc.']",162966177.0,107.0,Talladega Nights: The Ballad of Ricky Bobby,6.4,1103.0,2006,4,216745015,96425000
85000000,"['Comedy', 'Fantasy', 'Romance']",11.399000000000001,"['Bewitched', 'Red Wagon Entertainment', 'Columbia Pictures']",131426169.0,102.0,Bewitched,5.0,1173.0,2005,6,180053851,116450000
35000000,"['Comedy', 'Drama', 'Romance']",13.437000000000001,"['Fox 2000 Pictures', 'Scott Free Productions']",42064105.0,117.0,A Good Year,6.7,1067.0,2006,9,55945259,46550000
19000000,"['Action', 'Comedy', 'Crime', 'Thriller']",35.593,"['Columbia Pictures', 'Don Simpson/Jerry Bruckheimer Films', 'Sony Pictures']",141407024.0,119.0,Bad Boys,6.8,4592.0,1995,7,248876362,33440000
100000000,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",22.456999999999997,"['Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG', '1492 Pictures', 'Constantin Film', 'Marvel Enterprises', '20th Century Fox', 'Bernd Eichinger Productions']",333535934.0,106.0,Fantastic Four,5.8,7319.0,2005,6,456944229,137000000
57000000,"['Crime', 'Action', 'Science Fiction']",16.6,"['Silver Pictures', 'Warner Bros. Pictures']",159055768.0,115.0,Demolition Man,6.6,2478.0,1993,8,295843728,106020000
87000000,"['Crime', 'Drama', 'Thriller', 'Horror']",10.109,"['Dino De Laurentiis Company', 'Universal Pictures', 'Scott Free Productions', 'Metro-Goldwyn-Mayer']",351692268.0,131.0,Hannibal,6.7,3267.0,2001,8,534572247,132240000
75000000,"['Thriller', 'Drama', 'Mystery']",30.022,"['Limited Edition Productions Inc.', 'Barry Mendel Productions', 'Blinding Edge Pictures', 'Touchstone Pictures']",248118121.0,106.0,Unbreakable,7.1,6947.0,2000,11,387064268,117000000
28000000,"['Drama', 'History']",10.51,"['Touchstone Pictures', 'Dune Films']",5684789.0,134.0,Kundun,7.0,293.0,1997,12,9493597,46760000
45000000,['Thriller'],12.135,"['Village Roadshow Pictures', 'Beacon Pictures', 'Thunder Road', 'Jon Shestack Productions', 'Warner Bros. Pictures']",82800000.0,105.0,Firewall,5.8,674.0,2006,8,110124000,59850000
10000000,['Comedy'],33.025999999999996,"['Tollin/Robbins Productions', 'Davis Entertainment', 'DreamWorks Pictures']",159313561.0,103.0,Norbit,5.5,1599.0,2007,8,205514493,12900000
25000000,"['Thriller', 'Action']",13.827,['New Line Cinema'],56422687.0,94.0,Cellular,6.3,1329.0,2004,6,80120215,35500000
20000000,"['Action', 'Adventure', 'Comedy']",17.504,"['Regency Enterprises', 'New Regency Pictures', 'Paul Schiff Productions', '20th Century Fox']",86865564.0,86.0,Epic Movie,3.8,1051.0,2007,1,112056577,25800000
12000000,"['Music', 'Drama', 'Romance', 'Crime']",24.105999999999998,"['Eketahuna LLC', 'Touchstone Pictures', 'Summit Entertainment', 'Offspring Entertainment']",114194847.0,104.0,Step Up,6.9,3016.0,2006,11,151879146,15960000
10000000,['Drama'],19.863,"['Toshiba Entertainment', 'Touchstone Pictures', 'Milkshake Films', 'Little Magic Films']",27610873.0,118.0,Goal! The Dream Begins,6.6,756.0,2005,9,37826896,13700000
30000000,"['Drama', 'Action', 'Crime']",15.743,"['Columbia Pictures', 'Original Film', 'Visual Arts Entertainment', 'Stanhaven Productions', 'Relativity Media']",41480851.0,125.0,Gridiron Gang,7.0,655.0,2006,9,55169531,39900000
52000000,"['Romance', 'Comedy']",16.061,"['Universal Pictures', 'Mosaic Media Group', 'Wild West Picture Show Productions']",205668210.0,106.0,The Break-Up,5.8,2043.0,2006,1,273538719,69160000
11000000,"['Comedy', 'Music', 'Romance']",12.955,"['Universal Pictures', 'Imagine Entertainment']",8266343.0,85.0,Cry-Baby,6.5,1118.0,1990,5,16946003,22549999
62000000,['Drama'],49.976000000000006,"['Path??!', 'Lolita Productions']",1060056.0,137.0,Lolita,7.1,1006.0,1997,9,1770293,103540000
50000000,"['Action', 'Drama', 'Thriller']",9.29,"['Arnold Kopelson Productions', 'Warner Bros. Pictures', 'Punch Productions']",10541523.0,114.0,Mad City,6.2,193.0,1997,7,17604343,83500000
